CountyName,LocationID,TotalPopulation,Checkups,Depression,Disability,Food_Insecurity,Food_Stamps,Housing_Insecure,Insurance_Gap,Loneliness,Transport_Barriers,Utility_Threat
Prince George,51149850502,5160,80.3,23.0,36.0,17.6,15.7,14.1,9.7,35.0,9.4,9.5
Prince William,51153900100,3271,82.7,19.1,25.1,7.6,5.0,7.3,6.1,29.8,4.6,4.5
Prince William,51153900201,2710,76.6,21.7,32.6,21.4,17.0,17.7,15.3,36.5,11.1,11.0
Prince William,51153900202,4127,75.8,19.4,30.5,17.2,10.2,15.3,17.8,36.7,8.6,7.7
Prince William,51153900203,5392,75.4,22.1,37.8,32.1,27.2,25.5,21.9,39.6,16.1,16.2
Prince William,51153900301,3301,78.8,22.8,31.5,16.6,13.6,13.9,10.8,34.2,9.0,9.0
Prince William,51153900302,6165,77.9,21.6,31.5,20.7,16.7,17.2,13.1,36.7,10.8,10.9
Prince William,51153900403,5550,79.6,19.0,31.4,16.7,11.7,14.1,13.7,35.0,8.6,8.2
Prince William,51153900404,5996,76.9,20.8,36.0,25.0,19.4,19.9,20.3,36.5,12.2,11.8
Prince William,51153900407,6849,78.1,20.1,30.9,19.8,14.8,17.4,14.0,37.1,10.2,10.4
Prince William,51153900408,4700,78.8,20.2,28.8,16.5,12.1,14.5,11.4,35.9,8.7,8.7
Prince William,51153900409,5517,77.2,19.5,30.7,17.7,11.6,15.6,15.8,37.0,9.1,8.4
Prince William,51153900410,5663,79.6,19.9,27.1,17.0,13.3,15.8,9.7,36.2,9.4,10.2
Prince William,51153900502,4323,79.6,20.3,22.6,10.5,7.6,11.2,6.5,34.2,6.5,7.2
Prince William,51153900503,3368,76.6,21.3,38.0,28.0,22.6,21.9,21.1,38.7,13.7,13.2
Prince William,51153900504,5065,76.0,21.2,41.2,32.1,25.8,24.4,25.6,38.5,15.4,14.6
Prince William,51153900601,3950,76.3,19.9,33.2,22.1,15.7,18.1,19.2,36.1,10.9,10.3
Prince William,51153900602,4332,75.3,20.6,32.9,24.1,18.1,20.5,18.9,38.1,12.2,12.0
Prince William,51153900701,7608,78.2,20.8,27.2,17.1,13.2,16.1,10.2,37.4,9.5,10.1
Prince William,51153900702,8133,78.4,19.0,26.7,13.7,9.1,12.5,11.9,34.0,7.5,7.2
Prince William,51153900801,7324,80.7,18.6,23.7,10.6,7.1,10.1,7.1,33.6,6.1,6.1
Prince William,51153900803,6016,78.7,21.3,31.7,22.7,19.3,19.9,12.5,37.9,12.2,13.2
Prince William,51153900804,5423,80.6,19.4,24.6,12.4,9.1,12.3,7.4,34.7,7.1,7.7
Prince William,51153900901,6221,77.3,21.9,36.7,28.6,25.0,23.1,18.3,37.8,14.5,15.2
Prince William,51153900904,6853,80.2,19.1,24.9,12.8,9.1,12.4,7.7,35.1,7.3,7.7
Prince William,51153900905,5628,80.6,20.0,28.2,14.0,10.4,13.1,8.5,34.7,8.0,8.4
Prince William,51153901005,6501,79.9,20.8,22.5,8.7,5.9,8.9,6.0,32.1,5.4,5.6
Prince William,51153901009,7488,80.7,20.9,24.0,8.3,5.8,8.1,6.3,31.3,5.2,5.1
Prince William,51153901010,4416,80.2,21.1,24.2,8.7,6.2,8.5,6.4,31.7,5.4,5.4
Prince William,51153901011,6654,79.6,20.5,26.9,12.7,9.1,11.6,8.6,34.4,7.1,7.0
Prince William,51153901012,3721,85.1,19.2,32.0,9.7,7.6,8.1,7.1,30.2,5.6,5.4
Prince William,51153901013,3494,78.9,19.9,27.7,16.1,11.7,15.1,11.0,36.3,8.8,9.1
Prince William,51153901014,3977,79.9,20.2,29.3,14.0,10.4,12.5,9.6,34.5,7.7,7.7
Prince William,51153901015,3726,79.8,19.7,27.0,16.7,12.9,16.2,9.3,36.8,9.3,10.4
Prince William,51153901016,5440,78.9,18.6,25.9,15.4,10.8,14.1,10.1,36.7,8.2,8.4
Prince William,51153901101,2191,72.4,24.3,28.8,15.3,11.1,12.9,10.7,39.0,9.5,8.0
Prince William,51153901102,3607,68.8,26.8,26.9,14.4,10.5,13.2,11.2,40.5,9.5,7.9
Prince William,51153901203,4013,78.7,19.3,29.7,15.5,10.4,13.3,13.6,34.3,8.1,7.5
Prince William,51153901208,3116,83.2,19.2,33.6,10.9,8.1,9.1,9.7,31.0,6.2,5.8
Prince William,51153901209,6645,79.3,20.6,32.3,17.6,13.6,14.2,12.8,34.3,9.0,8.8
Prince William,51153901211,4659,77.2,20.0,33.9,20.7,14.2,17.1,18.7,36.5,10.1,9.3
Prince William,51153901212,7978,78.9,19.7,30.2,17.5,12.7,14.9,12.6,36.1,9.1,8.9
Prince William,51153901219,5662,82.0,20.7,24.5,6.5,4.3,6.3,5.1,29.4,4.3,4.0
Prince William,51153901221,5646,78.9,22.2,28.2,13.5,10.5,12.4,9.0,34.2,7.7,8.0
Prince William,51153901222,2654,79.0,21.9,25.4,9.9,6.9,9.6,7.6,32.9,6.0,5.8
Prince William,51153901223,6777,79.5,20.7,26.4,11.3,7.9,10.5,9.1,32.8,6.5,6.3
Prince William,51153901224,4459,80.6,19.6,24.5,8.5,5.5,8.0,7.9,30.6,5.1,4.7
Prince William,51153901225,4875,80.1,19.2,26.0,11.2,7.6,10.3,8.9,33.3,6.3,6.1
Prince William,51153901226,6345,79.2,19.5,26.8,13.5,9.2,12.2,9.9,35.0,7.5,7.2
Prince William,51153901227,5282,77.5,19.7,31.1,17.8,12.0,15.1,15.7,36.5,8.9,8.2
Prince William,51153901228,6336,78.8,20.0,29.4,15.7,11.2,13.5,12.4,34.7,8.2,7.9
Prince William,51153901229,3983,78.9,20.0,28.1,14.6,10.0,13.0,10.4,35.2,7.9,7.7
Prince William,51153901230,4419,79.3,20.5,29.4,15.4,11.3,13.4,10.8,34.9,8.3,8.2
Prince William,51153901231,7144,80.2,20.4,25.3,8.4,5.6,7.7,6.9,31.3,5.1,4.7
Prince William,51153901232,5839,78.4,20.8,26.3,10.9,7.6,10.0,8.4,33.5,6.4,6.1
Prince William,51153901233,7347,80.2,21.8,27.8,10.1,7.3,8.9,7.7,31.4,5.9,5.7
Prince William,51153901234,3385,81.0,20.9,27.1,9.1,6.3,8.3,7.4,31.2,5.4,5.1
Prince William,51153901235,3262,81.0,20.2,21.9,7.3,4.8,7.4,5.2,31.0,4.7,4.7
Prince William,51153901236,6506,80.6,20.0,22.9,9.0,6.3,8.9,6.1,32.1,5.5,5.6
Prince William,51153901237,3468,78.8,21.3,24.0,11.0,8.0,10.8,7.5,33.3,6.6,6.9
Prince William,51153901303,5107,79.1,21.4,24.7,9.8,6.7,9.0,7.4,32.3,5.9,5.5
Prince William,51153901304,2789,79.1,22.9,28.2,9.3,6.4,8.5,8.2,32.1,5.6,5.1
Prince William,51153901305,3642,79.7,23.1,28.0,8.8,6.4,8.0,7.1,31.4,5.4,5.1
Prince William,51153901306,5777,80.7,22.2,27.8,8.6,6.2,7.7,6.8,30.6,5.3,5.0
Prince William,51153901403,6754,76.7,21.5,29.9,17.1,12.8,14.7,12.9,35.5,9.3,9.0
Prince William,51153901407,4247,75.7,20.7,29.0,17.9,12.6,15.7,14.8,36.0,9.4,9.1
Prince William,51153901409,8502,76.6,22.2,23.9,11.2,7.7,10.6,8.2,34.9,6.7,6.4
Prince William,51153901411,6810,81.3,19.7,23.4,7.1,4.5,6.6,5.3,30.3,4.5,4.2
Prince William,51153901412,8112,78.8,20.6,21.5,8.2,5.3,8.0,5.9,32.0,5.1,5.0
Prince William,51153901413,4504,77.8,21.9,22.0,8.3,5.4,8.2,6.4,32.7,5.2,5.0
Prince William,51153901414,4936,81.5,20.1,25.4,7.7,5.1,7.2,6.4,30.5,4.7,4.5
Prince William,51153901415,4224,78.2,21.7,21.2,7.5,4.8,7.8,5.9,32.0,4.9,4.8
Prince William,51153901416,4984,78.8,22.5,25.2,11.1,8.5,10.0,6.8,32.1,6.7,6.9
Prince William,51153901417,3427,79.7,22.0,26.7,8.8,6.2,7.9,7.0,31.7,5.3,4.9
Prince William,51153901418,4138,75.7,21.8,30.0,19.1,14.5,16.1,14.5,37.0,10.1,9.5
Prince William,51153901419,4270,75.5,21.8,36.3,29.3,24.6,22.5,20.3,38.2,14.4,14.1
Prince William,51153901420,4546,78.5,20.6,21.6,8.3,5.3,8.3,6.3,32.2,5.2,5.1
Prince William,51153901421,4884,78.6,20.3,22.9,9.1,5.9,8.6,6.5,33.2,5.5,5.2
Prince William,51153901503,6044,80.9,21.5,25.4,6.5,4.3,6.2,5.5,30.2,4.3,3.9
Prince William,51153901504,4713,89.5,16.6,34.7,4.7,3.2,3.6,5.2,26.5,3.0,2.3
Prince William,51153901505,7669,80.7,20.4,22.7,7.4,4.9,6.9,5.3,30.6,4.7,4.4
Prince William,51153901506,5536,77.0,21.4,24.8,11.9,8.0,10.6,8.4,34.9,6.7,6.3
Prince William,51153901507,2958,77.2,22.2,25.2,11.1,7.7,10.2,8.4,33.8,6.4,6.2
Prince William,51153901508,6034,78.2,21.1,26.6,13.2,9.7,11.3,8.5,34.1,7.3,7.1
Prince William,51153901509,7056,79.9,21.9,24.0,7.2,5.0,6.9,5.7,30.5,4.7,4.4
Prince William,51153901510,6546,79.8,20.9,21.9,7.1,4.6,7.0,5.2,31.0,4.6,4.5
Prince William,51153901511,4691,85.9,18.3,26.7,4.9,3.3,4.5,4.6,26.9,3.2,2.9
Prince William,51153901601,4130,76.8,20.9,38.2,23.7,17.9,18.4,21.5,35.8,11.5,10.7
Prince William,51153901602,8294,76.5,20.6,29.8,16.7,11.4,14.6,14.7,35.7,8.8,8.2
Prince William,51153901702,4047,74.0,21.1,36.5,24.4,16.2,20.0,24.7,38.2,11.6,10.2
Prince William,51153901703,2762,76.4,20.0,30.9,16.1,9.9,13.9,16.5,35.9,8.1,7.1
Prince William,51153901704,6821,74.7,20.1,33.5,22.4,15.3,18.4,21.0,37.7,11.0,9.9
Prince William,51153901900,8748,75.8,20.5,30.9,19.0,12.9,15.7,15.9,36.7,9.6,8.7
Pulaski,51155210101,4008,81.2,22.4,29.5,8.5,6.7,7.2,6.4,30.6,5.2,4.7
Pulaski,51155210102,2831,80.2,24.4,34.0,11.2,9.5,9.0,7.7,32.2,6.5,6.0
Pulaski,51155210201,4155,78.9,26.9,40.8,19.6,19.7,14.0,10.6,34.6,10.6,10.2
Pulaski,51155210202,3729,81.7,23.9,36.9,11.7,10.3,8.8,7.7,31.8,6.6,6.0
Pulaski,51155210300,4097,79.6,24.4,34.4,12.6,10.9,10.1,8.0,33.1,7.2,6.8
Pulaski,51155210401,2963,78.8,26.6,40.7,20.0,19.9,14.2,10.7,34.6,10.6,10.3
Pulaski,51155210402,1856,80.8,24.1,33.9,10.3,8.4,8.3,7.4,31.8,6.0,5.4
Pulaski,51155210500,2405,81.1,24.6,38.3,14.5,13.8,10.2,8.5,31.6,7.9,7.4
Pulaski,51155210600,4276,78.3,23.5,34.5,13.5,11.7,10.5,9.2,33.1,7.5,7.0
Pulaski,51155210700,3476,79.8,25.3,36.3,13.1,11.6,10.3,8.4,33.5,7.5,7.0
Radford,51750010101,3762,72.7,32.6,41.6,26.5,27.1,17.5,11.3,41.5,17.3,13.8
Radford,51750010102,5376,71.5,31.9,36.5,22.9,18.9,15.5,9.7,46.7,16.0,10.5
Radford,51750010201,4028,78.9,25.4,32.5,13.3,12.1,10.9,7.9,33.7,7.9,7.7
Radford,51750010202,2904,79.0,26.9,37.6,15.2,15.1,11.6,9.1,33.4,8.9,8.5
Rappahannock,51157950100,2729,80.7,23.7,33.3,10.6,8.7,8.4,7.9,31.9,6.1,5.5
Rappahannock,51157950200,4619,81.9,23.3,34.2,10.8,9.5,8.2,7.4,30.4,6.3,5.8
Richmond,51159040100,5417,80.0,22.9,38.6,17.5,15.5,13.3,11.0,35.1,9.3,8.8
Richmond,51159040200,3506,76.5,21.6,37.2,18.9,15.8,15.4,13.3,36.5,10.0,9.9
Richmond,51760010201,1754,81.3,20.8,24.3,6.1,4.8,6.2,4.3,30.5,4.2,4.2
Richmond,51760010202,1963,85.7,19.1,38.4,8.1,6.9,6.2,6.5,31.3,4.9,4.2
Richmond,51760010300,1445,83.2,22.9,52.7,47.8,55.0,34.3,16.0,42.6,24.8,28.3
Richmond,51760010401,2889,80.6,22.3,28.0,11.0,9.6,10.0,6.1,33.3,6.6,6.9
Richmond,51760010402,3513,82.7,19.2,29.9,10.5,8.7,9.5,6.1,33.7,6.2,6.3
Richmond,51760010500,1465,82.3,19.6,33.4,16.6,15.1,14.6,7.7,37.3,9.3,9.9
Richmond,51760010600,1978,80.5,20.2,29.1,13.4,11.7,12.6,6.9,36.0,7.9,8.5
Richmond,51760010700,2454,80.5,20.5,32.7,18.7,17.3,16.7,8.6,38.6,10.3,11.3
Richmond,51760010800,3409,82.1,19.8,39.0,25.0,24.5,20.3,10.5,40.1,13.1,14.2
Richmond,51760010900,2739,81.3,19.9,36.1,23.0,21.9,19.5,9.9,39.6,12.3,13.6
Richmond,51760011000,2169,80.1,22.1,38.9,28.1,29.3,22.7,11.0,40.2,15.0,16.9
Richmond,51760011100,3550,76.8,23.7,36.6,26.3,24.1,20.1,10.3,45.5,16.4,14.0
Richmond,51760020100,1663,80.8,26.0,56.3,61.2,70.2,45.6,19.9,46.8,34.1,39.1
Richmond,51760020200,3497,81.5,25.2,55.1,61.1,70.6,45.4,18.7,45.9,33.3,39.5
Richmond,51760020300,1783,80.1,21.4,37.7,26.5,26.7,21.8,11.1,40.0,14.1,15.8
Richmond,51760020400,4449,79.0,23.2,50.6,51.7,57.6,39.2,19.0,45.6,28.1,31.8
Richmond,51760020501,3131,73.5,24.4,23.4,10.6,8.4,10.3,6.8,38.0,7.2,6.7
Richmond,51760020502,3317,71.5,25.3,24.4,12.0,9.1,11.2,7.9,40.5,8.1,6.9
Richmond,51760020600,1814,75.2,23.8,21.7,7.4,5.7,7.9,5.4,34.5,5.3,5.1
Richmond,51760020700,1614,78.6,22.5,34.6,20.9,20.6,17.5,10.1,38.4,11.6,12.4
Richmond,51760020800,1717,75.3,24.3,25.1,9.2,7.3,9.1,6.7,35.7,6.1,5.8
Richmond,51760020900,3090,78.2,23.2,37.6,26.2,26.7,21.7,11.2,40.7,14.5,15.8
Richmond,51760021000,1623,78.9,24.5,38.2,29.2,30.2,24.6,11.6,42.1,15.9,17.7
Richmond,51760021100,1738,79.1,25.0,43.2,35.1,38.6,27.4,13.4,41.2,19.3,21.5
Richmond,51760021200,1420,80.4,20.9,36.4,22.4,20.7,19.5,10.4,40.3,11.9,13.0
Richmond,51760030100,2500,81.1,26.9,59.1,67.2,77.5,49.9,20.9,46.3,38.3,44.9
Richmond,51760030200,2460,73.1,24.7,28.7,15.5,13.3,13.4,8.6,40.1,10.0,9.1
Richmond,51760030501,3808,70.2,27.4,34.2,22.7,19.6,16.5,11.3,44.5,14.3,11.1
Richmond,51760030502,2541,73.0,23.7,21.2,8.2,5.8,7.9,5.4,37.3,6.2,5.2
Richmond,51760040201,3093,72.6,28.5,39.0,29.3,26.8,20.8,11.6,48.0,19.3,14.7
Richmond,51760040202,3356,69.6,27.7,26.6,13.0,10.9,11.7,8.2,40.3,9.1,7.8
Richmond,51760040300,5560,70.7,31.3,43.2,36.1,32.5,21.2,12.8,52.2,23.3,14.6
Richmond,51760040400,4350,75.1,26.3,29.1,11.7,9.3,9.0,6.6,39.4,8.5,6.1
Richmond,51760040500,3298,75.3,24.1,22.3,6.3,4.5,6.1,5.4,34.3,4.8,3.9
Richmond,51760040600,1863,71.3,28.5,27.7,12.8,10.9,10.8,8.9,38.9,8.3,6.8
Richmond,51760040700,2657,74.0,25.5,22.0,6.9,5.1,7.1,5.5,35.3,5.1,4.5
Richmond,51760040800,1440,74.9,25.3,23.7,7.6,5.9,7.7,5.9,34.4,5.4,5.0
Richmond,51760040900,2609,73.7,25.3,21.3,6.4,4.8,6.7,5.3,34.2,5.0,4.4
Richmond,51760041000,2715,75.4,24.1,18.8,4.2,2.7,4.7,4.0,33.5,3.6,2.9
Richmond,51760041100,4303,71.0,28.2,27.2,12.4,10.3,10.7,7.9,40.1,8.8,7.0
Richmond,51760041200,1276,71.4,27.0,26.8,10.7,8.4,9.1,7.0,39.1,8.0,6.1
Richmond,51760041300,3042,77.2,23.9,36.7,22.5,22.1,17.6,9.9,40.9,13.1,12.8
Richmond,51760041400,2195,76.7,23.6,31.8,15.5,13.9,13.3,8.8,38.0,9.1,8.8
Richmond,51760041600,1421,80.4,21.2,27.5,9.0,7.5,8.5,5.9,33.2,5.6,5.6
Richmond,51760050100,3118,78.1,23.8,26.1,7.5,6.0,7.1,6.1,33.1,5.1,4.6
Richmond,51760050200,3380,76.5,23.3,19.7,4.6,3.2,5.3,4.4,31.6,3.6,3.3
Richmond,51760050300,1427,78.3,24.5,24.0,6.0,4.8,5.9,4.7,31.3,4.5,4.2
Richmond,51760050400,3084,79.9,21.9,21.7,4.4,3.2,4.8,3.7,29.9,3.5,3.3
Richmond,51760050500,5045,74.1,25.0,24.8,7.1,4.3,6.5,5.6,40.1,5.7,3.7
Richmond,51760050600,2637,82.7,20.4,22.3,3.5,2.4,3.6,3.1,28.2,2.8,2.5
Richmond,51760060200,2237,80.4,21.2,42.6,33.3,34.6,26.3,13.1,41.7,17.3,19.4
Richmond,51760060400,5106,80.6,20.8,37.1,24.1,23.2,20.1,10.8,40.2,12.7,13.8
Richmond,51760060501,2116,78.3,22.8,25.5,9.1,7.5,8.8,5.9,33.6,5.9,5.9
Richmond,51760060502,3796,79.8,22.1,33.0,16.1,14.4,13.9,8.8,37.2,9.1,9.2
Richmond,51760060600,2497,78.9,23.5,25.5,7.7,6.5,7.4,5.4,31.7,5.1,5.1
Richmond,51760060700,5187,80.1,23.4,49.6,48.7,53.9,36.8,18.3,44.9,25.0,28.6
Richmond,51760060800,3572,77.3,21.1,40.9,33.6,31.0,27.4,20.5,42.2,17.0,17.9
Richmond,51760060900,1613,73.6,22.2,45.6,40.0,36.3,30.6,29.3,42.8,19.5,19.2
Richmond,51760061001,2813,77.6,22.1,31.2,19.4,17.6,17.1,9.5,40.2,11.0,11.4
Richmond,51760061002,4063,72.2,24.2,23.2,11.8,8.8,12.0,7.5,41.3,8.0,7.2
Richmond,51760070100,5711,82.6,21.1,29.6,7.8,6.4,6.9,5.5,31.3,5.0,4.6
Richmond,51760070300,3441,80.6,21.1,32.1,13.3,11.3,12.0,8.5,35.4,7.7,7.8
Richmond,51760070400,3888,81.5,20.9,26.5,6.6,5.1,6.3,5.2,31.3,4.4,4.1
Richmond,51760070601,6806,73.2,22.3,49.4,48.2,45.7,36.2,34.6,43.7,23.7,23.8
Richmond,51760070602,2371,79.3,20.4,40.7,30.8,28.4,25.1,17.1,41.9,15.6,16.4
Richmond,51760070700,5276,78.3,19.5,36.1,25.0,20.8,21.6,16.8,41.2,12.6,12.9
Richmond,51760070802,2890,79.3,19.9,41.0,28.3,25.6,22.3,18.2,40.1,14.0,14.2
Richmond,51760070803,4699,79.0,21.4,43.1,36.7,36.5,28.8,19.1,41.3,18.2,20.1
Richmond,51760070804,3324,79.9,19.6,35.3,22.7,19.3,19.4,13.6,40.3,11.7,12.0
Richmond,51760070901,4583,79.1,19.7,37.0,25.4,21.3,22.0,15.3,42.7,12.7,13.1
Richmond,51760070902,2466,81.8,19.3,45.0,31.4,30.9,24.5,15.7,40.7,15.6,16.9
Richmond,51760071002,3414,79.9,20.8,36.7,22.6,20.6,19.0,12.4,40.2,11.9,12.3
Richmond,51760071003,2998,79.8,20.9,35.4,22.5,20.7,19.2,11.3,40.5,12.3,12.8
Richmond,51760071004,2594,82.0,21.4,41.4,27.5,28.3,21.6,12.2,39.6,14.7,15.9
Richmond,51760071100,5787,79.0,22.0,29.0,14.2,12.2,13.2,7.8,37.3,8.4,8.6
Roanoke,51161030100,3557,81.1,25.2,29.6,8.9,7.1,7.6,6.6,31.4,5.3,4.9
Roanoke,51161030201,4856,80.4,24.5,28.6,10.8,8.7,9.4,7.4,33.1,6.3,6.0
Roanoke,51161030203,3987,80.3,26.1,27.9,9.0,6.4,7.8,6.1,35.1,5.8,4.7
Roanoke,51161030205,4253,81.3,25.0,32.1,12.5,11.1,10.1,8.1,32.1,7.1,6.9
Roanoke,51161030206,4437,81.6,24.7,37.2,13.7,11.7,10.5,10.0,34.1,7.5,6.8
Roanoke,51161030207,2772,79.6,26.1,35.1,18.8,17.5,14.7,10.5,35.2,10.1,10.1
Roanoke,51161030300,7288,81.8,24.7,32.3,9.6,7.9,8.0,7.1,31.6,5.7,5.3
Roanoke,51161030501,1892,75.4,26.4,31.1,14.6,12.7,12.4,10.5,35.1,8.2,8.0
Roanoke,51161030502,2937,82.1,22.7,23.3,5.7,4.1,5.4,4.5,29.1,3.8,3.4
Roanoke,51161030601,5474,80.8,23.6,23.6,6.5,4.7,6.1,5.0,30.0,4.2,3.9
Roanoke,51161030602,2443,81.7,23.2,25.6,7.6,5.8,6.4,5.5,29.8,4.7,4.2
Roanoke,51161030701,6936,82.4,23.0,25.6,6.8,5.1,6.0,5.2,29.2,4.4,4.0
Roanoke,51161030702,5835,80.6,25.1,27.4,9.1,7.1,8.3,6.6,32.4,5.7,5.3
Roanoke,51161030802,5124,81.1,24.0,27.5,8.3,6.5,7.1,6.4,30.9,5.1,4.6
Roanoke,51161030803,3669,78.0,24.6,23.9,8.9,6.5,8.2,6.6,33.8,5.6,5.0
Roanoke,51161030804,1876,79.1,26.7,30.4,12.4,11.2,10.2,7.8,32.4,7.2,7.1
Roanoke,51161030900,6162,82.1,24.3,29.4,9.3,8.0,7.6,6.2,30.1,5.6,5.3
Roanoke,51161031000,3856,80.7,26.5,35.7,14.4,13.3,10.8,9.1,32.8,7.8,7.4
Roanoke,51161031101,4557,79.3,26.9,35.5,14.9,13.1,11.6,10.2,35.4,8.2,7.5
Roanoke,51161031102,3485,78.8,26.9,30.0,11.2,9.1,9.9,7.9,34.2,6.7,6.3
Roanoke,51161031201,5358,81.0,25.2,29.3,9.3,7.7,7.9,6.7,31.4,5.6,5.2
Roanoke,51161031202,6175,81.9,23.8,26.4,7.5,5.8,6.6,5.6,30.0,4.7,4.3
Roanoke,51770000100,3796,81.9,20.8,42.4,31.1,32.9,22.8,12.5,38.0,15.5,17.6
Roanoke,51770000300,4913,75.6,24.5,38.7,26.6,25.1,20.4,17.1,37.3,13.7,14.1
Roanoke,51770000400,5350,77.9,23.2,38.1,20.4,18.4,15.1,13.3,35.9,10.6,10.2
Roanoke,51770000500,4775,75.9,24.7,36.9,22.9,20.8,17.9,14.3,37.9,11.8,11.8
Roanoke,51770000601,5098,76.2,25.5,33.4,17.6,16.4,14.1,10.6,35.7,9.6,9.8
Roanoke,51770000602,3656,76.3,25.3,34.4,16.6,15.0,12.9,10.9,35.7,9.3,8.7
Roanoke,51770000900,5759,79.3,23.9,43.5,37.4,39.6,27.8,14.5,41.3,19.2,21.2
Roanoke,51770001000,2074,75.3,25.6,40.4,32.9,33.2,24.5,14.8,41.3,17.1,17.7
Roanoke,51770001100,2067,71.3,23.6,20.0,8.0,5.7,8.0,6.0,35.2,5.8,5.2
Roanoke,51770001200,3556,74.7,27.0,32.5,17.7,17.4,13.9,9.3,35.4,10.4,10.4
Roanoke,51770001800,3929,76.1,25.5,26.5,10.3,8.8,9.3,6.6,33.3,6.5,6.4
Roanoke,51770001900,5049,76.9,24.6,29.1,11.8,10.0,10.1,7.7,33.8,6.9,6.8
Roanoke,51770002100,3864,84.1,20.0,31.3,6.2,4.7,5.1,5.4,29.5,4.0,3.4
Roanoke,51770002200,2834,79.5,21.9,36.2,17.8,16.0,14.2,10.7,35.9,9.4,9.6
Roanoke,51770002301,3253,78.9,22.8,38.3,27.8,27.5,21.0,12.7,39.0,14.6,15.3
Roanoke,51770002302,3803,79.8,22.4,39.6,25.3,24.5,19.2,12.7,38.1,12.9,13.5
Roanoke,51770002400,3792,82.1,20.4,43.2,35.8,38.1,26.3,13.4,39.5,18.0,20.5
Roanoke,51770002501,2632,79.6,22.1,42.6,35.3,35.5,27.1,15.2,42.0,17.7,19.3
Roanoke,51770002502,2879,80.8,23.3,47.5,39.5,42.7,28.6,15.9,41.2,20.1,22.3
Roanoke,51770002600,2623,74.0,26.7,39.2,26.5,25.8,19.8,14.6,39.2,13.9,13.8
Roanoke,51770002700,5191,75.5,26.5,37.1,20.4,19.4,15.5,11.7,37.3,10.9,10.7
Roanoke,51770002800,5559,76.1,26.6,34.1,16.0,14.8,12.6,9.8,35.9,8.9,8.5
Roanoke,51770002900,5511,80.9,21.8,26.5,6.2,4.8,5.5,5.1,29.9,4.2,3.7
Roanoke,51770003000,4095,80.7,21.9,30.8,10.1,8.5,8.5,7.0,32.0,6.0,5.7
Roanoke,51770003100,3953,77.4,24.2,23.5,7.2,5.7,7.0,5.2,31.8,4.9,4.7
Rockbridge,51163930101,3151,78.4,24.3,31.5,10.5,8.5,8.8,7.7,33.2,6.4,5.6
Rockbridge,51163930102,4414,80.3,23.8,33.7,10.5,9.1,8.3,7.4,31.1,6.2,5.7
Rockbridge,51163930200,4875,79.5,24.6,36.8,12.7,11.5,9.1,8.2,32.7,7.4,6.3
Rockbridge,51163930301,2753,80.5,23.2,32.5,8.9,7.1,7.4,7.1,31.3,5.4,4.7
Rockbridge,51163930302,3762,82.8,22.0,33.3,7.9,6.9,6.4,6.0,28.7,5.1,4.6
Rockbridge,51163930400,3695,79.0,24.8,36.7,13.6,11.9,10.4,9.1,33.8,7.6,6.8
Rockingham,51165010100,3250,79.1,25.0,36.5,12.2,10.3,9.6,9.2,34.3,7.0,6.2
Rockingham,51165010200,3611,78.6,25.3,37.7,13.9,12.2,10.7,9.9,35.0,7.8,7.0
Rockingham,51165010301,1908,79.4,24.1,34.7,11.4,9.1,9.4,9.1,34.0,6.5,5.9
Rockingham,51165010302,2900,80.4,22.8,29.3,8.4,6.5,7.3,6.6,31.5,5.2,4.8
Rockingham,51165010400,2464,78.8,24.2,35.3,12.2,10.1,9.6,9.7,34.1,6.8,6.1
Rockingham,51165010500,3060,76.3,25.3,41.8,24.0,22.5,17.3,18.0,36.1,12.1,11.5
Rockingham,51165010600,3862,78.8,23.6,32.2,10.5,8.4,8.6,8.9,32.9,6.1,5.4
Rockingham,51165010700,3682,79.4,24.5,33.9,10.8,9.0,8.6,8.3,33.1,6.2,5.6
Rockingham,51165010801,3663,78.0,25.9,38.9,17.2,15.9,12.5,11.9,35.2,9.2,8.4
Rockingham,51165010802,3238,77.7,25.8,39.0,16.2,14.4,12.1,12.0,35.7,8.8,7.9
Rockingham,51165010900,2584,78.5,24.6,35.6,12.6,10.4,9.8,10.0,34.4,7.1,6.2
Rockingham,51165011000,2948,78.4,25.9,41.9,17.4,16.5,12.0,11.5,35.3,9.2,8.2
Rockingham,51165011100,3180,78.4,25.4,38.3,14.7,13.4,10.7,10.4,34.7,8.0,7.1
Rockingham,51165011200,4772,77.0,25.4,36.5,13.1,10.5,10.2,10.6,36.4,7.3,6.1
Rockingham,51165011400,6094,78.9,22.7,31.6,10.9,8.2,9.1,10.2,33.1,6.3,5.4
Rockingham,51165011500,6856,78.1,24.0,31.2,9.1,6.4,7.5,7.4,36.2,6.3,4.5
Rockingham,51165011600,2137,79.9,22.7,31.2,8.1,6.1,6.9,7.2,32.1,5.0,4.3
Rockingham,51165011700,5337,76.9,25.6,35.8,16.2,13.9,12.3,11.6,36.2,9.4,8.2
Rockingham,51165011801,3261,79.9,22.8,29.6,8.2,6.3,7.0,7.2,31.6,5.1,4.4
Rockingham,51165011802,6384,81.8,20.9,28.5,6.5,4.8,5.7,5.7,30.1,4.2,3.7
Rockingham,51165011900,3291,79.5,23.7,31.2,10.2,8.4,8.5,7.8,32.3,6.1,5.6
