CountyName,LocationID,TotalPopulation,Checkups,Depression,Disability,Food_Insecurity,Food_Stamps,Housing_Insecure,Insurance_Gap,Loneliness,Transport_Barriers,Utility_Threat,Low_Checkups,Healthcare_Desert_Score,Score_EqualWeights,Risk_Tier
Montgomery,51121020702,3315,72.7,26.2,30.0,16.6,14.8,12.1,8.9,37.4,10.6,8.8,27.299999999999997,17.39,17.06,MODERATE
Montgomery,51121020801,4097,76.2,25.8,30.8,13.0,11.5,10.7,9.0,34.6,7.8,7.1,23.799999999999997,15.26,14.69,LOW
Montgomery,51121020802,2864,75.9,26.8,32.5,15.5,14.6,12.5,9.6,35.5,9.1,8.6,24.099999999999994,16.48,16.19,MODERATE
Montgomery,51121020900,5156,77.7,24.2,26.5,8.9,7.3,7.9,6.6,32.5,5.8,5.3,22.299999999999997,12.74,12.07,LOW
Montgomery,51121021000,5138,78.8,23.7,26.9,8.5,7.0,7.4,6.3,31.6,5.5,5.0,21.200000000000003,12.18,11.56,LOW
Montgomery,51121021101,3827,78.5,23.2,24.5,7.6,6.1,7.0,5.7,30.9,5.1,4.8,21.5,11.75,11.09,LOW
Montgomery,51121021102,4720,76.5,23.9,25.7,9.7,7.8,8.6,7.2,33.2,6.2,5.7,23.5,13.48,12.74,LOW
Montgomery,51121021201,3516,78.8,24.2,28.6,9.8,8.6,8.1,6.7,31.4,6.1,5.7,21.200000000000003,12.7,12.2,LOW
Montgomery,51121021202,3122,76.4,25.4,30.6,13.4,11.7,10.8,9.3,34.4,7.9,7.2,23.599999999999994,15.37,14.79,LOW
Montgomery,51121021300,3645,80.6,22.3,24.8,6.1,4.6,5.7,5.0,29.3,4.2,3.8,19.400000000000006,10.42,9.76,LOW
Montgomery,51121021400,4711,77.5,26.0,35.1,15.6,14.8,11.9,10.1,34.1,8.8,8.3,22.5,16.06,15.76,MODERATE
Montgomery,51121021501,4403,78.2,24.7,30.1,10.3,8.7,8.7,7.6,32.8,6.3,5.8,21.799999999999997,13.36,12.75,LOW
Montgomery,51121021502,3776,79.4,24.0,29.5,9.2,7.9,7.8,6.6,31.4,5.7,5.4,20.599999999999994,12.35,11.82,LOW
Nelson,51125950101,3240,80.6,24.8,38.5,16.5,15.8,12.0,9.4,32.5,9.0,8.6,19.400000000000006,15.34,15.4,LOW
Nelson,51125950102,2240,81.2,23.7,35.7,13.0,11.3,10.3,8.1,31.9,7.4,7.0,18.799999999999997,13.67,13.48,LOW
Nelson,51125950201,2831,81.7,23.5,36.1,12.5,11.0,9.4,8.5,30.9,6.9,6.4,18.299999999999997,13.3,12.99,LOW
Nelson,51125950202,2268,85.8,19.7,29.4,5.4,4.1,4.3,4.7,26.0,3.5,2.9,14.200000000000003,8.57,8.14,LOW
Nelson,51125950300,4196,81.1,22.8,37.0,13.8,11.9,10.5,9.8,32.2,7.4,6.9,18.900000000000006,14.31,13.93,LOW
New Kent,51127700100,7035,79.7,23.0,27.2,8.8,6.7,7.9,6.3,32.5,5.5,5.1,20.299999999999997,12.18,11.64,LOW
New Kent,51127700200,5638,79.7,23.3,29.4,11.1,9.3,9.4,7.2,32.9,6.5,6.3,20.299999999999997,13.24,12.87,LOW
New Kent,51127700301,5813,81.1,22.8,29.2,9.7,8.0,8.3,6.3,31.6,5.9,5.7,18.900000000000006,12.12,11.8,LOW
New Kent,51127700302,4459,78.2,22.5,28.0,11.0,8.4,10.1,7.6,34.5,6.6,6.4,21.799999999999997,13.84,13.3,LOW
Newport News,51700030100,3770,76.4,23.1,40.3,36.3,35.9,27.4,15.1,42.8,19.7,20.6,23.599999999999994,25.91,27.67,CRITICAL
Newport News,51700030300,5874,83.4,20.4,42.9,34.4,35.3,25.9,12.9,40.2,17.0,19.3,16.599999999999994,22.92,25.2,CRITICAL
Newport News,51700030400,3453,82.9,21.9,45.2,42.2,45.8,31.9,14.4,41.4,21.2,25.3,17.099999999999994,26.57,29.91,CRITICAL
Newport News,51700030500,1931,82.7,21.0,43.5,38.0,40.3,28.8,13.7,40.2,19.3,22.6,17.299999999999997,24.75,27.52,CRITICAL
Newport News,51700030600,2335,82.8,22.9,49.6,48.7,54.2,35.6,17.3,41.8,25.4,29.6,17.200000000000003,29.74,33.72,CRITICAL
Newport News,51700030800,2023,81.5,21.6,41.9,36.3,36.4,28.1,13.6,43.1,18.3,20.2,18.5,24.52,26.81,CRITICAL
Newport News,51700030900,2616,80.1,22.9,39.9,31.3,31.0,24.6,13.2,40.7,16.2,17.9,19.900000000000006,22.74,24.35,CRITICAL
Newport News,51700031100,3783,76.4,22.6,32.9,18.4,15.4,15.0,10.7,38.7,11.0,10.2,23.599999999999994,17.98,17.88,MODERATE
Newport News,51700031200,2287,79.9,21.3,34.9,21.7,19.1,17.7,13.0,36.7,11.2,11.8,20.099999999999994,18.76,18.91,MODERATE
Newport News,51700031300,4311,82.2,21.9,39.7,26.9,26.6,20.7,11.2,37.9,13.4,15.1,17.799999999999997,19.83,21.2,HIGH
Newport News,51700031400,5925,80.3,21.6,32.5,16.5,13.8,14.2,9.2,36.7,9.0,9.3,19.700000000000003,15.96,16.05,LOW
Newport News,51700031500,5984,79.4,23.5,27.3,10.5,8.4,9.8,6.7,33.3,6.5,6.6,20.599999999999994,13.15,12.8,LOW
Newport News,51700031602,4362,79.3,23.7,31.7,14.2,12.1,12.0,8.7,34.5,8.1,8.1,20.700000000000003,14.99,14.8,LOW
Newport News,51700031603,4099,78.3,22.5,27.3,13.8,10.7,13.1,8.0,36.8,8.0,8.4,21.700000000000003,15.26,15.06,LOW
Newport News,51700031604,3055,79.4,21.6,30.8,17.5,14.6,15.3,9.3,37.4,9.6,10.1,20.599999999999994,16.65,16.8,MODERATE
Newport News,51700031701,4131,78.2,22.2,34.0,19.2,14.9,14.9,9.1,42.0,12.5,9.9,21.799999999999997,17.74,18.04,MODERATE
Newport News,51700031702,5361,77.1,22.4,28.9,14.2,10.0,12.2,8.2,40.6,9.5,7.6,22.900000000000006,15.92,15.65,LOW
Newport News,51700031800,3902,82.0,21.1,25.2,5.7,4.0,5.1,4.9,29.5,3.9,3.4,18.0,9.92,9.31,LOW
Newport News,51700031901,3793,80.6,22.8,29.8,10.6,8.5,8.9,7.2,32.3,6.2,5.9,19.400000000000006,12.78,12.38,LOW
Newport News,51700031902,4270,81.2,22.6,31.9,13.9,12.1,11.6,7.9,34.0,8.0,8.1,18.799999999999997,14.26,14.3,LOW
Newport News,51700032001,3054,82.5,20.9,27.4,7.5,5.5,6.8,5.6,30.7,4.7,4.5,17.5,10.79,10.35,LOW
Newport News,51700032002,5960,80.0,21.9,27.4,10.6,8.1,9.5,6.9,33.2,6.3,6.2,20.0,12.99,12.6,LOW
Newport News,51700032005,2635,79.9,22.6,29.5,10.4,7.8,9.3,7.4,33.7,6.2,5.9,20.099999999999994,13.1,12.6,LOW
Newport News,51700032006,4226,78.9,24.0,37.7,30.4,30.4,24.1,12.9,40.1,16.5,18.1,21.099999999999994,22.65,24.2,CRITICAL
Newport News,51700032007,3419,80.1,21.2,29.7,13.0,10.1,11.5,8.6,35.1,7.4,7.3,19.900000000000006,14.43,14.11,LOW
Newport News,51700032113,3221,80.2,21.1,34.9,16.2,13.2,13.3,10.4,36.7,9.1,8.6,19.799999999999997,16.07,15.91,MODERATE
Newport News,51700032114,1668,79.0,22.2,27.6,12.1,9.4,10.7,7.6,34.9,7.3,7.1,21.0,14.1,13.76,LOW
Newport News,51700032117,4325,83.3,21.6,39.8,16.9,15.7,12.5,9.8,34.1,9.2,9.0,16.700000000000003,15.21,15.49,LOW
Newport News,51700032123,5477,78.3,23.1,32.3,22.1,19.6,18.7,11.0,38.9,11.9,12.7,21.700000000000003,19.11,19.58,HIGH
Newport News,51700032124,3684,78.9,21.5,30.0,19.2,15.9,16.7,10.0,38.7,10.3,10.8,21.099999999999994,17.63,17.84,MODERATE
Newport News,51700032126,4095,74.3,25.2,38.9,33.8,32.8,25.1,19.9,39.2,17.7,18.1,25.700000000000003,26.08,26.54,CRITICAL
Newport News,51700032128,4814,76.6,22.8,32.8,22.5,19.7,18.2,13.5,38.8,12.0,12.0,23.400000000000006,20.04,20.01,HIGH
Newport News,51700032129,3337,77.4,22.6,27.5,15.5,12.4,14.2,9.1,38.4,9.0,9.0,22.599999999999994,16.45,16.27,MODERATE
Newport News,51700032130,5499,80.9,21.3,26.4,10.2,7.8,9.3,6.4,32.7,6.1,6.2,19.099999999999994,12.52,12.22,LOW
Newport News,51700032131,4667,79.9,21.0,27.2,13.3,10.1,12.2,8.0,35.8,7.5,7.6,20.099999999999994,14.54,14.32,LOW
Newport News,51700032132,5492,78.4,22.6,33.2,18.8,15.9,15.5,11.2,37.6,10.2,10.1,21.599999999999994,17.68,17.61,MODERATE
Newport News,51700032133,1927,75.9,26.6,36.3,27.6,28.4,20.9,11.7,39.0,15.9,16.6,24.099999999999994,21.81,23.02,HIGH
Newport News,51700032134,2638,78.8,22.5,28.6,14.5,12.3,12.9,8.0,36.1,8.7,8.8,21.200000000000003,15.32,15.31,LOW
Newport News,51700032211,6041,81.3,21.6,32.8,14.9,12.9,11.8,8.7,33.3,8.1,8.2,18.700000000000003,14.6,14.58,LOW
Newport News,51700032212,4223,79.2,21.0,36.7,27.9,25.2,22.4,15.0,39.8,14.2,15.1,20.799999999999997,21.91,22.55,HIGH
Newport News,51700032223,3896,78.9,22.1,31.8,22.6,19.7,19.9,10.9,39.8,12.1,13.2,21.099999999999994,19.32,19.91,HIGH
Newport News,51700032225,4376,80.0,23.4,40.0,32.8,33.4,25.4,14.4,39.2,16.8,19.1,20.0,23.46,25.14,CRITICAL
Newport News,51700032226,4461,78.1,22.8,35.6,27.8,25.6,22.4,15.1,38.9,14.2,15.3,21.900000000000006,22.08,22.65,CRITICAL
Newport News,51700032227,4584,79.1,22.9,33.4,21.1,19.1,17.3,10.8,38.0,11.5,11.9,20.900000000000006,18.39,18.82,MODERATE
Newport News,51700032228,2808,80.3,22.1,34.1,22.2,20.5,18.7,10.2,37.8,11.9,13.3,19.700000000000003,18.49,19.29,MODERATE
Newport News,51700032300,5160,67.7,24.3,29.1,18.7,13.8,15.3,13.2,42.7,11.8,9.5,32.3,20.78,19.66,HIGH
Newport News,51700032400,3295,77.6,22.1,26.1,12.8,9.5,12.3,8.3,36.9,7.6,7.6,22.400000000000006,15.1,14.68,LOW
Norfolk,51710000100,2357,78.3,22.2,29.6,13.2,10.5,11.9,9.4,36.6,7.9,7.6,21.700000000000003,15.3,14.85,LOW
Norfolk,51710000201,2824,77.8,23.7,35.6,21.1,19.5,16.8,12.6,37.8,11.8,11.8,22.200000000000003,19.06,19.2,HIGH
Norfolk,51710000202,3807,77.8,23.9,33.4,17.0,14.7,14.5,10.9,37.7,9.8,9.7,22.200000000000003,17.23,17.06,MODERATE
Norfolk,51710000300,3112,80.3,21.8,30.8,13.2,11.4,11.4,8.6,34.2,8.0,8.0,19.700000000000003,14.47,14.31,LOW
Norfolk,51710000400,3333,78.5,23.1,30.3,13.9,11.8,12.2,9.2,35.6,8.5,8.2,21.5,15.39,15.11,LOW
Norfolk,51710000500,3190,77.5,22.2,27.0,11.8,8.9,10.9,8.4,36.9,7.3,6.9,22.5,14.74,14.2,LOW
Norfolk,51710000600,4506,78.2,23.8,34.8,22.4,20.9,18.9,12.4,38.8,12.7,13.3,21.799999999999997,19.69,20.15,HIGH
Norfolk,51710000700,2940,78.8,22.9,29.2,12.7,10.8,11.1,8.3,35.3,7.8,7.6,21.200000000000003,14.63,14.35,LOW
Norfolk,51710000800,2146,77.3,23.4,32.0,17.5,15.1,14.5,10.9,38.1,10.5,9.9,22.700000000000003,17.53,17.4,MODERATE
Norfolk,51710000901,6124,68.9,24.8,31.3,20.7,15.6,16.5,13.9,46.1,13.8,10.2,31.099999999999994,21.78,20.99,HIGH
Norfolk,51710000902,14006,67.5,23.1,33.8,22.8,16.5,16.5,15.4,46.5,15.5,10.5,32.5,22.99,22.02,CRITICAL
Norfolk,51710001100,2356,75.5,23.3,36.8,27.5,25.2,20.8,13.9,42.6,15.9,14.8,24.5,22.53,23.15,CRITICAL
Norfolk,51710001200,3772,79.3,22.4,30.6,13.2,11.1,11.0,8.5,35.8,8.1,7.5,20.700000000000003,14.72,14.49,LOW
Norfolk,51710001300,2337,77.7,22.7,35.3,24.0,21.4,19.9,12.5,42.4,13.7,13.4,22.299999999999997,20.65,21.2,HIGH
Norfolk,51710001400,2546,82.5,22.1,40.6,20.9,21.2,14.8,11.0,35.3,11.5,11.4,17.5,17.24,17.95,MODERATE
Norfolk,51710001500,2039,77.5,22.9,27.9,11.8,9.2,10.5,8.0,36.9,7.8,6.9,22.5,14.65,14.2,LOW
Norfolk,51710001600,1746,81.9,19.7,37.1,25.7,24.3,20.7,12.2,40.3,13.9,14.6,18.099999999999994,20.1,21.22,HIGH
Norfolk,51710001700,2283,81.0,20.8,33.6,13.5,11.2,11.3,8.8,36.3,8.4,7.7,19.0,14.63,14.52,LOW
Norfolk,51710002000,1588,78.0,23.2,31.6,13.5,11.1,11.3,9.1,37.1,8.4,7.5,22.0,15.37,15.0,LOW
Norfolk,51710002100,1495,84.1,19.2,28.0,7.5,5.7,6.2,5.7,30.4,4.7,4.2,15.900000000000006,10.39,10.04,LOW
Norfolk,51710002200,1906,81.5,21.3,25.4,7.0,5.4,6.4,5.4,30.9,4.7,4.4,18.5,10.82,10.34,LOW
Norfolk,51710002300,2249,79.0,21.8,22.1,6.0,4.3,5.8,4.9,31.7,4.5,4.0,21.0,10.97,10.27,LOW
Norfolk,51710002400,3515,79.1,22.2,21.8,5.3,3.8,5.3,4.5,31.3,4.1,3.7,20.900000000000006,10.57,9.86,LOW
Norfolk,51710002500,4561,74.6,26.3,39.3,29.9,27.0,20.3,11.4,48.1,20.0,14.9,25.400000000000006,23.36,24.62,CRITICAL
Norfolk,51710002600,4241,74.8,26.7,37.8,30.5,27.9,21.0,10.9,48.2,20.8,15.6,25.200000000000003,23.52,25.01,CRITICAL
Norfolk,51710002700,2744,79.2,22.4,37.2,27.5,27.1,22.6,11.7,41.4,15.6,16.9,20.799999999999997,21.51,22.95,HIGH
Norfolk,51710002800,4359,79.2,21.1,23.4,7.5,5.6,7.4,5.7,33.5,5.4,4.9,20.799999999999997,11.9,11.35,LOW
Norfolk,51710002900,3581,80.8,21.1,36.9,27.1,26.9,21.8,11.4,40.6,14.8,16.1,19.200000000000003,20.77,22.24,HIGH
Norfolk,51710003000,1880,79.8,21.5,27.0,10.2,8.1,9.5,7.0,34.3,6.7,6.4,20.200000000000003,13.15,12.8,LOW
Norfolk,51710003100,2923,81.0,22.5,43.3,32.2,33.5,24.0,14.2,40.2,17.0,18.3,19.0,23.03,24.8,CRITICAL
Norfolk,51710003200,2632,80.3,20.6,34.1,21.4,19.1,18.5,10.9,39.8,12.0,12.7,19.700000000000003,18.62,19.26,MODERATE
Norfolk,51710003300,2593,81.5,20.2,38.0,27.4,26.1,21.8,12.3,41.3,14.4,15.2,18.5,20.85,22.12,HIGH
Norfolk,51710003400,2101,82.4,19.7,38.1,28.8,28.5,23.8,11.6,40.9,15.3,17.5,17.599999999999994,21.21,23.0,HIGH
Norfolk,51710003501,3256,82.9,21.9,48.8,46.5,52.3,34.2,16.3,42.2,24.8,28.8,17.099999999999994,28.83,32.78,CRITICAL
Norfolk,51710003600,2172,76.3,21.7,21.8,7.3,5.2,7.1,5.8,34.8,5.6,4.8,23.700000000000003,12.57,11.79,LOW
Norfolk,51710003700,2148,75.9,24.2,24.5,9.0,7.4,8.7,6.6,34.0,6.5,6.2,24.099999999999994,13.46,12.81,LOW
Norfolk,51710003800,2766,78.2,22.2,22.2,6.2,4.5,6.1,5.3,32.4,4.6,4.0,21.799999999999997,11.38,10.61,LOW
Norfolk,51710004001,1223,79.1,21.3,20.4,4.7,3.1,4.8,4.5,31.5,3.8,3.2,20.900000000000006,10.36,9.56,LOW
Norfolk,51710004002,3294,78.4,22.7,26.4,7.6,5.9,6.9,6.2,33.4,5.6,4.8,21.599999999999994,12.16,11.5,LOW
Norfolk,51710004100,1848,81.8,26.0,51.5,56.6,64.7,42.9,18.5,46.2,31.4,36.5,18.200000000000003,34.1,39.38,CRITICAL
Norfolk,51710004200,1171,85.2,23.0,59.0,57.4,66.6,39.2,20.3,43.2,31.2,34.8,14.799999999999997,33.23,38.44,CRITICAL
Norfolk,51710004300,3074,83.9,21.8,49.0,46.5,52.9,33.6,15.6,41.8,24.7,28.6,16.099999999999994,28.36,32.47,CRITICAL
Norfolk,51710004400,1542,83.1,20.1,41.5,36.0,38.2,27.5,13.5,41.4,18.7,21.4,16.900000000000006,24.07,26.7,CRITICAL
Norfolk,51710004500,1377,84.7,18.0,39.2,27.0,25.9,21.1,10.5,40.1,14.1,15.2,15.299999999999997,19.46,21.15,HIGH
Norfolk,51710004600,1991,81.9,22.6,45.8,43.3,47.8,32.4,15.9,43.2,23.0,26.2,18.099999999999994,27.84,31.24,CRITICAL
Norfolk,51710004700,2984,78.0,22.6,30.1,21.9,14.7,18.1,7.7,53.4,15.8,10.7,22.0,19.66,20.54,HIGH
Norfolk,51710004800,1430,80.9,26.3,55.2,62.4,70.6,46.7,21.8,47.6,35.9,40.5,19.099999999999994,37.42,43.08,CRITICAL
Norfolk,51710004900,5469,75.8,21.4,24.2,10.0,7.4,9.4,7.6,36.2,6.8,6.1,24.200000000000003,14.21,13.46,LOW
Norfolk,51710005000,3164,84.1,20.5,46.3,40.8,44.9,30.6,14.3,41.5,21.2,24.7,15.900000000000006,25.87,29.24,CRITICAL
Norfolk,51710005100,3897,82.1,22.1,44.7,41.9,45.4,32.0,14.9,43.8,22.2,25.2,17.900000000000006,27.12,30.41,CRITICAL
Norfolk,51710005500,2854,78.2,22.3,33.7,19.3,16.6,16.3,11.3,39.1,10.8,10.8,21.799999999999997,18.18,18.25,MODERATE
Norfolk,51710005601,3904,78.8,22.7,29.4,11.1,8.8,9.9,8.4,35.1,6.9,6.4,21.200000000000003,14.02,13.48,LOW
Norfolk,51710005602,3358,78.4,22.8,34.7,18.6,16.3,15.2,11.9,37.5,10.4,10.2,21.599999999999994,17.82,17.71,MODERATE
Norfolk,51710005701,4212,80.4,22.3,42.9,36.4,39.0,27.4,15.1,40.3,19.3,21.7,19.599999999999994,25.05,27.35,CRITICAL
Norfolk,51710005702,2624,81.8,19.0,34.4,19.6,17.5,16.5,10.3,38.5,11.0,11.5,18.200000000000003,17.32,17.89,MODERATE
Norfolk,51710005800,4296,82.0,19.8,36.1,25.2,24.1,20.4,11.7,39.9,13.7,14.7,18.0,19.78,20.96,HIGH
Norfolk,51710005901,4963,79.0,21.9,37.0,28.6,27.1,23.2,13.5,42.4,15.9,16.5,21.0,22.34,23.52,CRITICAL
Norfolk,51710005902,4068,79.1,21.4,34.6,21.3,18.8,17.3,11.5,39.2,11.6,11.8,20.900000000000006,18.7,19.05,MODERATE
Norfolk,51710005903,1590,80.8,21.3,36.1,22.4,21.1,17.7,10.7,38.1,12.4,13.0,19.200000000000003,18.51,19.32,MODERATE
Norfolk,51710006000,3485,78.3,21.8,31.4,16.1,13.2,13.8,10.1,38.3,9.1,8.9,21.700000000000003,16.6,16.4,MODERATE
Norfolk,51710006100,7386,79.7,21.3,35.6,22.5,20.3,18.5,11.8,39.8,12.2,12.6,20.299999999999997,19.21,19.75,HIGH
Norfolk,51710006200,3241,79.8,21.3,32.7,16.7,13.9,14.6,10.0,38.1,9.5,9.6,20.200000000000003,16.54,16.58,MODERATE
Norfolk,51710006400,3192,83.0,20.0,38.1,24.0,23.7,19.0,10.6,38.0,13.0,14.1,17.0,18.66,19.92,MODERATE
Norfolk,51710006501,2930,77.1,24.1,34.5,20.6,19.1,16.9,11.9,38.2,11.8,11.9,22.900000000000006,18.99,19.16,MODERATE
Norfolk,51710006502,3458,80.6,21.3,24.9,8.3,6.4,7.8,6.0,32.2,5.5,5.3,19.400000000000006,11.81,11.36,LOW
Norfolk,51710006601,1513,77.0,23.0,27.1,11.6,9.7,10.9,8.2,35.5,7.4,7.3,23.0,14.69,14.2,LOW
Norfolk,51710006602,2428,79.3,22.7,33.6,13.1,10.7,10.9,9.9,35.4,7.7,7.1,20.700000000000003,14.93,14.44,LOW
Norfolk,51710006603,2356,79.8,22.2,32.4,12.6,10.0,10.6,9.2,35.4,7.4,6.9,20.200000000000003,14.48,14.04,LOW
Norfolk,51710006604,2474,78.0,22.4,32.6,17.5,15.2,14.5,11.7,36.7,10.1,9.9,22.0,17.42,17.2,MODERATE
Norfolk,51710006605,2649,79.6,21.0,29.6,11.7,9.0,10.1,8.2,35.9,7.2,6.5,20.400000000000006,14.04,13.63,LOW
Norfolk,51710006606,4195,79.5,21.4,33.0,16.9,14.1,14.2,10.7,38.0,9.8,9.4,20.5,16.77,16.7,MODERATE
Norfolk,51710006607,2865,80.7,19.9,30.8,13.4,10.3,11.6,9.0,36.5,7.7,7.3,19.299999999999997,14.66,14.39,LOW
Norfolk,51710006800,1682,79.8,21.5,33.0,15.3,13.0,12.7,9.5,36.4,8.8,8.6,20.200000000000003,15.66,15.56,LOW
Norfolk,51710006901,3571,81.1,19.7,35.7,21.4,19.3,17.0,11.1,38.7,11.6,11.9,18.900000000000006,18.16,18.74,MODERATE
Norfolk,51710006902,2398,80.8,21.6,33.7,14.3,12.0,11.9,9.0,35.9,8.5,8.0,19.200000000000003,14.93,14.85,LOW
Norfolk,51710007001,2265,78.8,23.4,40.2,36.6,37.5,29.2,15.2,44.7,19.8,21.5,21.200000000000003,26.04,28.21,CRITICAL
Norfolk,51710007002,3443,83.6,18.2,34.5,17.0,14.6,14.2,9.2,37.1,9.4,9.6,16.400000000000006,15.51,15.94,LOW
Northampton,51131930100,4407,82.8,20.8,38.7,18.1,16.5,13.3,10.6,33.1,9.4,9.0,17.200000000000003,15.74,15.9,LOW
Northampton,51131930200,3511,82.7,21.6,39.0,19.5,18.8,14.4,10.9,32.0,10.2,10.4,17.299999999999997,16.31,16.69,MODERATE
Northampton,51131930301,2528,83.3,21.8,38.1,15.3,14.4,11.2,8.7,30.8,8.2,8.0,16.700000000000003,14.01,14.16,LOW
Northampton,51131930302,1836,83.1,20.1,33.2,12.8,10.6,10.5,7.6,32.0,7.0,6.9,16.900000000000006,13.1,13.04,LOW
Northumberland,51133020100,3409,83.7,21.0,36.3,11.9,9.9,9.3,7.7,31.7,6.6,6.2,16.299999999999997,12.59,12.45,LOW
Northumberland,51133020200,3078,84.6,20.9,38.3,14.3,12.5,11.1,8.3,32.7,7.6,7.4,15.400000000000006,13.51,13.66,LOW
Northumberland,51133020301,2344,85.0,20.5,37.2,10.0,7.9,7.5,7.4,31.0,5.6,4.8,15.0,11.43,11.15,LOW
Northumberland,51133020302,3008,86.4,19.4,35.0,8.7,7.1,6.8,5.9,28.9,5.1,4.7,13.599999999999994,10.2,10.1,LOW
Norton,51720960100,3687,78.6,27.4,39.5,18.5,19.0,13.4,10.0,34.2,10.2,9.9,21.400000000000006,16.84,17.08,MODERATE
Nottoway,51135000101,2201,82.3,22.3,39.7,17.9,16.8,13.4,10.4,33.8,9.5,9.3,17.700000000000003,15.88,16.1,LOW
Nottoway,51135000102,3578,81.3,23.2,42.4,26.2,26.8,19.3,12.7,35.9,13.6,14.1,18.700000000000003,19.88,20.91,HIGH
Nottoway,51135000200,2527,82.5,22.0,35.0,12.7,11.1,10.6,7.6,32.4,7.2,7.1,17.5,13.3,13.27,LOW
Nottoway,51135000300,7328,78.7,21.1,38.1,22.3,21.0,17.7,12.4,35.3,11.8,12.5,21.299999999999997,18.98,19.29,MODERATE
Orange,51137110104,3432,79.6,24.5,33.5,11.7,9.4,9.6,8.6,33.9,6.7,6.1,20.400000000000006,13.84,13.3,LOW
Orange,51137110105,4815,80.3,24.7,38.4,16.2,14.7,12.4,10.0,34.9,8.7,8.3,19.700000000000003,15.69,15.61,LOW
Orange,51137110106,4181,79.5,24.3,32.4,11.0,8.7,9.5,8.0,34.1,6.5,6.0,20.5,13.56,13.04,LOW
Orange,51137110107,4863,83.8,21.3,30.0,6.6,4.9,5.9,5.7,29.9,4.3,3.8,16.200000000000003,10.13,9.66,LOW
Orange,51137110108,6881,80.4,22.9,30.4,10.6,8.4,9.5,7.8,33.2,6.3,6.1,19.599999999999994,13.15,12.69,LOW
Orange,51137110200,5422,81.3,23.9,37.4,15.4,13.9,12.1,9.6,34.7,8.5,8.2,18.700000000000003,15.16,15.14,LOW
Orange,51137110301,3400,80.2,23.7,35.0,14.9,12.8,12.2,9.5,35.0,8.3,8.0,19.799999999999997,15.24,15.06,LOW
Orange,51137110302,3260,81.8,23.9,34.8,12.3,11.0,9.7,7.9,32.0,7.0,6.8,18.200000000000003,13.27,13.11,LOW
Page,51139030100,2560,79.4,25.0,36.5,12.3,10.4,9.4,9.0,33.4,6.9,6.1,20.599999999999994,14.06,13.51,LOW
Page,51139030200,4141,81.0,23.3,36.0,11.4,9.6,8.9,8.2,32.5,6.5,5.8,19.0,13.17,12.74,LOW
Page,51139030300,4963,79.7,24.5,35.1,11.4,9.5,8.9,8.2,33.0,6.5,5.8,20.299999999999997,13.47,12.95,LOW
Page,51139030401,2166,78.0,25.6,36.8,13.5,11.4,10.3,9.6,34.8,7.4,6.5,22.0,15.03,14.44,LOW
Page,51139030402,3993,78.4,26.2,39.0,15.3,13.6,11.2,10.4,34.8,8.2,7.3,21.599999999999994,15.74,15.3,LOW
Page,51139030500,5886,78.4,26.5,39.4,15.9,14.5,11.6,10.5,34.7,8.5,7.7,21.599999999999994,15.98,15.62,LOW
Patrick,51141030101,2459,81.4,23.6,38.8,13.0,11.7,9.4,9.2,31.6,7.2,6.5,18.599999999999994,13.74,13.4,LOW
Patrick,51141030102,2288,80.3,24.6,39.5,15.9,15.1,11.4,9.7,32.9,8.7,8.1,19.700000000000003,15.26,15.19,LOW
Patrick,51141030201,2881,79.3,24.4,38.4,14.9,13.3,10.9,10.1,33.5,8.1,7.4,20.700000000000003,15.24,14.86,LOW
Patrick,51141030202,3047,80.6,24.0,39.1,13.9,12.6,10.0,9.6,32.4,7.6,6.8,19.400000000000006,14.38,14.04,LOW
Patrick,51141030301,3048,81.4,23.0,39.0,13.2,11.8,9.8,9.0,32.6,7.4,6.8,18.599999999999994,13.91,13.65,LOW
Patrick,51141030302,3885,80.1,24.6,38.3,15.3,14.5,11.3,9.5,32.8,8.4,8.0,19.900000000000006,15.08,14.96,LOW
Petersburg,51730810100,2501,82.1,24.1,54.7,55.5,63.7,39.3,18.7,42.2,29.1,33.9,17.900000000000006,32.72,37.54,CRITICAL
Petersburg,51730810300,2712,81.6,21.5,38.9,26.7,26.2,21.3,11.8,38.3,14.2,15.5,18.400000000000006,20.24,21.55,HIGH
Petersburg,51730810400,1688,80.2,22.1,41.0,33.0,32.5,25.8,13.2,42.6,17.4,18.5,19.799999999999997,23.51,25.35,CRITICAL
Petersburg,51730810500,4019,84.1,20.9,44.0,34.7,37.3,26.5,11.9,39.8,17.8,20.7,15.900000000000006,22.84,25.58,CRITICAL
Petersburg,51730810600,1739,84.0,21.3,50.0,44.7,49.4,32.3,15.8,41.4,22.7,25.9,16.0,27.45,31.02,CRITICAL
Petersburg,51730810700,1961,85.2,21.0,52.3,44.2,50.6,30.2,14.5,38.8,22.3,25.7,14.799999999999997,26.32,30.14,CRITICAL
Petersburg,51730810900,3342,83.5,19.4,38.1,23.0,21.2,18.6,10.3,38.3,11.8,12.7,16.5,18.03,19.05,MODERATE
Petersburg,51730811000,4447,82.5,20.4,35.3,19.6,17.2,16.7,9.5,38.1,10.4,10.9,17.5,16.87,17.49,MODERATE
Petersburg,51730811100,3274,82.7,19.2,33.6,18.0,15.0,15.8,8.8,38.6,9.7,10.1,17.299999999999997,16.15,16.66,MODERATE
