CountyName,LocationID,TotalPopulation,Short_Question_Text,Data_Value,Measure_Name
Albemarle,51003011202,4043,Utility Services Threat,3.9,Utility_Threat
Campbell,51031020800,3321,Utility Services Threat,10.3,Utility_Threat
Arlington,51013102904,3125,Utility Services Threat,5.8,Utility_Threat
Chesterfield,51041101007,6395,Utility Services Threat,3.7,Utility_Threat
Chesterfield,51041100206,6726,Utility Services Threat,9.9,Utility_Threat
Augusta,51015070900,5176,Utility Services Threat,6.0,Utility_Threat
Accomack,51001090102,1545,Utility Services Threat,6.3,Utility_Threat
Alleghany,51005080301,1854,Utility Services Threat,5.9,Utility_Threat
Arlington,51013101804,2215,Utility Services Threat,6.9,Utility_Threat
Clarke,51043010101,4595,Utility Services Threat,6.0,Utility_Threat
Fairfax,51059420203,2718,Utility Services Threat,4.1,Utility_Threat
Essex,51057950600,3527,Utility Services Threat,12.9,Utility_Threat
Chesterfield,51041101012,5575,Utility Services Threat,7.8,Utility_Threat
Arlington,51013100400,3780,Utility Services Threat,2.7,Utility_Threat
Campbell,51031020500,7065,Utility Services Threat,7.9,Utility_Threat
Culpeper,51047930400,5143,Utility Services Threat,8.7,Utility_Threat
Bedford,51019030103,7788,Utility Services Threat,4.6,Utility_Threat
Chesterfield,51041101003,11552,Utility Services Threat,4.7,Utility_Threat
Dinwiddie,51053840602,3042,Utility Services Threat,7.5,Utility_Threat
Charlotte,51037930300,3131,Utility Services Threat,10.7,Utility_Threat
Amherst,51009010402,3089,Utility Services Threat,7.2,Utility_Threat
Arlington,51013101406,3641,Utility Services Threat,3.3,Utility_Threat
Albemarle,51003011301,5127,Utility Services Threat,4.5,Utility_Threat
Chesterfield,51041100926,6819,Utility Services Threat,3.4,Utility_Threat
Fairfax,51059416000,5569,Utility Services Threat,7.6,Utility_Threat
Arlington,51013102302,4668,Utility Services Threat,5.8,Utility_Threat
Bland,51021040100,3646,Utility Services Threat,6.7,Utility_Threat
Arlington,51013102100,2325,Utility Services Threat,4.3,Utility_Threat
Arlington,51013103800,4964,Utility Services Threat,6.2,Utility_Threat
Fairfax,51059421001,2855,Utility Services Threat,5.2,Utility_Threat
Albemarle,51003010501,3004,Utility Services Threat,3.2,Utility_Threat
Buchanan,51027010700,3377,Utility Services Threat,9.1,Utility_Threat
Accomack,51001090202,3046,Utility Services Threat,14.2,Utility_Threat
Bath,51017920101,2112,Utility Services Threat,7.6,Utility_Threat
Fairfax,51059420202,1943,Utility Services Threat,5.6,Utility_Threat
Augusta,51015070400,5436,Utility Services Threat,6.9,Utility_Threat
Albemarle,51003010401,4201,Utility Services Threat,4.3,Utility_Threat
Fairfax,51059420501,980,Utility Services Threat,3.5,Utility_Threat
Arlington,51013102803,2748,Utility Services Threat,6.0,Utility_Threat
Botetourt,51023040100,3343,Utility Services Threat,7.2,Utility_Threat
Chesterfield,51041101014,2703,Utility Services Threat,5.3,Utility_Threat
Amherst,51009010300,3638,Utility Services Threat,5.5,Utility_Threat
Arlington,51013101705,4175,Utility Services Threat,4.0,Utility_Threat
Albemarle,51003011103,4608,Utility Services Threat,3.5,Utility_Threat
Arlington,51013100900,4406,Utility Services Threat,4.1,Utility_Threat
Chesterfield,51041100817,3440,Utility Services Threat,9.5,Utility_Threat
Carroll,51035080604,1691,Utility Services Threat,7.1,Utility_Threat
Arlington,51013103403,1328,Utility Services Threat,4.5,Utility_Threat
Arlington,51013101408,788,Utility Services Threat,3.2,Utility_Threat
Buckingham,51029930202,4580,Utility Services Threat,9.2,Utility_Threat
Dickenson,51051040400,2730,Utility Services Threat,9.8,Utility_Threat
Arlington,51013101503,1793,Utility Services Threat,2.8,Utility_Threat
Albemarle,51003010301,1939,Utility Services Threat,5.1,Utility_Threat
Chesterfield,51041100407,4100,Utility Services Threat,12.2,Utility_Threat
Culpeper,51047930501,5742,Utility Services Threat,6.9,Utility_Threat
Charlotte,51037930200,2663,Utility Services Threat,9.6,Utility_Threat
Brunswick,51025930202,1595,Utility Services Threat,21.6,Utility_Threat
Chesterfield,51041100211,3419,Utility Services Threat,15.3,Utility_Threat
Chesterfield,51041101004,5020,Utility Services Threat,5.0,Utility_Threat
Chesterfield,51041100932,3521,Utility Services Threat,4.6,Utility_Threat
Fairfax,51059421103,5913,Utility Services Threat,4.9,Utility_Threat
Arlington,51013102003,4820,Utility Services Threat,7.3,Utility_Threat
Arlington,51013102500,5291,Utility Services Threat,4.8,Utility_Threat
Chesterfield,51041100910,5705,Utility Services Threat,7.6,Utility_Threat
Bedford,51019030300,3620,Utility Services Threat,6.5,Utility_Threat
Chesterfield,51041100107,2423,Utility Services Threat,15.5,Utility_Threat
Augusta,51015071102,6333,Utility Services Threat,5.6,Utility_Threat
Albemarle,51003011302,5151,Utility Services Threat,8.3,Utility_Threat
Arlington,51013101701,5507,Utility Services Threat,4.1,Utility_Threat
Chesterfield,51041100920,1766,Utility Services Threat,9.2,Utility_Threat
Chesterfield,51041100933,2473,Utility Services Threat,7.8,Utility_Threat
Campbell,51031020101,5718,Utility Services Threat,8.0,Utility_Threat
Fairfax,51059420502,2516,Utility Services Threat,6.1,Utility_Threat
Arlington,51013102600,3688,Utility Services Threat,5.8,Utility_Threat
Botetourt,51023040501,6360,Utility Services Threat,5.2,Utility_Threat
Botetourt,51023040301,3002,Utility Services Threat,5.6,Utility_Threat
Appomattox,51011040102,3524,Utility Services Threat,8.2,Utility_Threat
Buchanan,51027010500,1184,Utility Services Threat,11.8,Utility_Threat
Culpeper,51047930202,6283,Utility Services Threat,7.5,Utility_Threat
Arlington,51013103602,1241,Utility Services Threat,4.6,Utility_Threat
Fairfax,51059415900,3216,Utility Services Threat,3.6,Utility_Threat
Chesterfield,51041100921,6425,Utility Services Threat,6.1,Utility_Threat
Brunswick,51025930302,3319,Utility Services Threat,8.4,Utility_Threat
Dinwiddie,51053840300,6482,Utility Services Threat,10.1,Utility_Threat
Chesterfield,51041100212,4585,Utility Services Threat,15.0,Utility_Threat
Bedford,51019030401,2925,Utility Services Threat,5.7,Utility_Threat
Alleghany,51005080100,3198,Utility Services Threat,6.5,Utility_Threat
Chesterfield,51041100805,5369,Utility Services Threat,11.9,Utility_Threat
Albemarle,51003010604,4029,Utility Services Threat,4.4,Utility_Threat
Craig,51045050100,4892,Utility Services Threat,6.0,Utility_Threat
Albemarle,51003011102,3286,Utility Services Threat,3.7,Utility_Threat
Amelia,51007930101,2634,Utility Services Threat,7.9,Utility_Threat
Carroll,51035080100,3656,Utility Services Threat,6.2,Utility_Threat
Chesterfield,51041101009,8778,Utility Services Threat,5.4,Utility_Threat
Albemarle,51003010901,1746,Utility Services Threat,7.3,Utility_Threat
Augusta,51015070601,2724,Utility Services Threat,4.8,Utility_Threat
Arlington,51013101801,3399,Utility Services Threat,2.8,Utility_Threat
Chesterfield,51041100924,5379,Utility Services Threat,3.6,Utility_Threat
Dinwiddie,51053840101,2481,Utility Services Threat,6.5,Utility_Threat
Albemarle,51003010802,2404,Utility Services Threat,8.3,Utility_Threat
Arlington,51013101502,3284,Utility Services Threat,3.2,Utility_Threat
Arlington,51013102301,1734,Utility Services Threat,5.9,Utility_Threat
Carroll,51035080200,4724,Utility Services Threat,7.3,Utility_Threat
Augusta,51015070300,6450,Utility Services Threat,6.2,Utility_Threat
Chesterfield,51041100812,5908,Utility Services Threat,6.2,Utility_Threat
Chesterfield,51041100106,3138,Utility Services Threat,4.3,Utility_Threat
Augusta,51015070100,3973,Utility Services Threat,9.9,Utility_Threat
Bath,51017920102,2097,Utility Services Threat,9.2,Utility_Threat
Fairfax,51059421102,3514,Utility Services Threat,5.1,Utility_Threat
Accomack,51001090101,1799,Utility Services Threat,4.6,Utility_Threat
Buchanan,51027010300,2852,Utility Services Threat,6.6,Utility_Threat
Dickenson,51051040200,2633,Utility Services Threat,8.0,Utility_Threat
Arlington,51013101200,3897,Utility Services Threat,3.9,Utility_Threat
Carroll,51035080603,2511,Utility Services Threat,9.6,Utility_Threat
Alleghany,51005080201,2790,Utility Services Threat,6.0,Utility_Threat
Fairfax,51059420700,4241,Utility Services Threat,4.8,Utility_Threat
Augusta,51015071101,4817,Utility Services Threat,6.9,Utility_Threat
Carroll,51035080601,1846,Utility Services Threat,6.9,Utility_Threat
Chesterfield,51041100935,4025,Utility Services Threat,2.7,Utility_Threat
Chesterfield,51041100814,3935,Utility Services Threat,10.9,Utility_Threat
Cumberland,51049930200,3463,Utility Services Threat,8.3,Utility_Threat
Albemarle,51003011101,2884,Utility Services Threat,5.5,Utility_Threat
Caroline,51033030202,1812,Utility Services Threat,9.1,Utility_Threat
Fairfax,51059420400,3835,Utility Services Threat,5.5,Utility_Threat
Albemarle,51003010801,3598,Utility Services Threat,5.8,Utility_Threat
Caroline,51033030502,6450,Utility Services Threat,7.9,Utility_Threat
Essex,51057950700,3912,Utility Services Threat,10.7,Utility_Threat
Arlington,51013100200,6660,Utility Services Threat,3.3,Utility_Threat
Charles City,51036600200,2180,Utility Services Threat,10.8,Utility_Threat
Carroll,51035080402,2568,Utility Services Threat,7.2,Utility_Threat
Chesterfield,51041100208,2616,Utility Services Threat,4.0,Utility_Threat
Arlington,51013101900,3183,Utility Services Threat,2.9,Utility_Threat
Albemarle,51003010201,5550,Utility Services Threat,4.7,Utility_Threat
Augusta,51015070702,2250,Utility Services Threat,5.3,Utility_Threat
Chesterfield,51041100701,6209,Utility Services Threat,11.1,Utility_Threat
Arlington,51013101300,6940,Utility Services Threat,3.3,Utility_Threat
Alleghany,51005080302,1338,Utility Services Threat,6.2,Utility_Threat
Arlington,51013103700,2626,Utility Services Threat,3.0,Utility_Threat
Chesterfield,51041100404,2532,Utility Services Threat,19.6,Utility_Threat
Brunswick,51025930301,1604,Utility Services Threat,9.9,Utility_Threat
Fairfax,51059415500,6306,Utility Services Threat,5.2,Utility_Threat
Arlington,51013102804,5339,Utility Services Threat,7.1,Utility_Threat
Accomack,51001090800,3362,Utility Services Threat,12.5,Utility_Threat
Fairfax,51059416300,2025,Utility Services Threat,4.0,Utility_Threat
Arlington,51013101407,3812,Utility Services Threat,3.8,Utility_Threat
Charlotte,51037930102,2732,Utility Services Threat,10.3,Utility_Threat
Arlington,51013101405,2176,Utility Services Threat,3.0,Utility_Threat
Chesterfield,51041100937,4252,Utility Services Threat,5.2,Utility_Threat
Bedford,51019030101,7719,Utility Services Threat,4.3,Utility_Threat
Fairfax,51059420300,6184,Utility Services Threat,4.7,Utility_Threat
Fairfax,51059415600,2754,Utility Services Threat,2.5,Utility_Threat
Botetourt,51023040402,5030,Utility Services Threat,5.1,Utility_Threat
Arlington,51013102002,1243,Utility Services Threat,4.5,Utility_Threat
Bedford,51019030602,3610,Utility Services Threat,5.2,Utility_Threat
Charlotte,51037930101,3003,Utility Services Threat,14.2,Utility_Threat
Arlington,51013103000,3390,Utility Services Threat,3.1,Utility_Threat
Augusta,51015070200,3788,Utility Services Threat,5.4,Utility_Threat
Chesterfield,51041100936,4038,Utility Services Threat,3.2,Utility_Threat
Culpeper,51047930203,6844,Utility Services Threat,6.7,Utility_Threat
Chesterfield,51041100928,7858,Utility Services Threat,5.8,Utility_Threat
Chesterfield,51041100815,4688,Utility Services Threat,8.8,Utility_Threat
Albemarle,51003010904,6163,Utility Services Threat,5.8,Utility_Threat
Chesterfield,51041100506,6951,Utility Services Threat,9.6,Utility_Threat
Amelia,51007930200,6156,Utility Services Threat,8.4,Utility_Threat
Albemarle,51003010302,1450,Utility Services Threat,3.3,Utility_Threat
Botetourt,51023040303,4193,Utility Services Threat,3.8,Utility_Threat
Albemarle,51003010702,3763,Utility Services Threat,6.9,Utility_Threat
Chesterfield,51041100807,2334,Utility Services Threat,10.4,Utility_Threat
Chesterfield,51041100919,6942,Utility Services Threat,6.9,Utility_Threat
Bedford,51019050102,3209,Utility Services Threat,6.6,Utility_Threat
Chesterfield,51041101015,6480,Utility Services Threat,4.2,Utility_Threat
Arlington,51013101402,2878,Utility Services Threat,3.2,Utility_Threat
Augusta,51015070802,4036,Utility Services Threat,5.2,Utility_Threat
Bedford,51019030204,4365,Utility Services Threat,5.0,Utility_Threat
Albemarle,51003011201,4208,Utility Services Threat,5.2,Utility_Threat
Chesterfield,51041100505,5780,Utility Services Threat,6.6,Utility_Threat
Clarke,51043010300,2900,Utility Services Threat,4.4,Utility_Threat
Chesterfield,51041100406,1451,Utility Services Threat,19.0,Utility_Threat
Caroline,51033030503,2346,Utility Services Threat,14.2,Utility_Threat
Buckingham,51029930101,3791,Utility Services Threat,10.8,Utility_Threat
Fairfax,51059421400,8188,Utility Services Threat,12.7,Utility_Threat
Botetourt,51023040304,3908,Utility Services Threat,4.5,Utility_Threat
Albemarle,51003011000,6612,Utility Services Threat,2.7,Utility_Threat
Augusta,51015070603,4328,Utility Services Threat,5.8,Utility_Threat
Campbell,51031020300,3938,Utility Services Threat,5.8,Utility_Threat
Fairfax,51059415700,4187,Utility Services Threat,3.2,Utility_Threat
Caroline,51033030100,4130,Utility Services Threat,6.5,Utility_Threat
Chesterfield,51041100934,6995,Utility Services Threat,10.9,Utility_Threat
Fairfax,51059421200,2024,Utility Services Threat,3.6,Utility_Threat
Arlington,51013101704,1990,Utility Services Threat,4.5,Utility_Threat
Carroll,51035080300,4689,Utility Services Threat,9.5,Utility_Threat
Chesterfield,51041100938,7835,Utility Services Threat,4.0,Utility_Threat
Arlington,51013103503,5102,Utility Services Threat,4.4,Utility_Threat
Chesterfield,51041100508,5083,Utility Services Threat,8.5,Utility_Threat
Botetourt,51023040401,2236,Utility Services Threat,5.7,Utility_Threat
Albemarle,51003010303,5685,Utility Services Threat,4.3,Utility_Threat
Buckingham,51029930201,5526,Utility Services Threat,11.7,Utility_Threat
Arlington,51013101803,4722,Utility Services Threat,4.4,Utility_Threat
Arlington,51013103404,1438,Utility Services Threat,3.6,Utility_Threat
Chesterfield,51041100705,2948,Utility Services Threat,6.3,Utility_Threat
Bedford,51019030504,2858,Utility Services Threat,5.4,Utility_Threat
Albemarle,51003010100,5147,Utility Services Threat,4.0,Utility_Threat
Arlington,51013101000,3319,Utility Services Threat,4.0,Utility_Threat
Fairfax,51059415800,5047,Utility Services Threat,3.4,Utility_Threat
Buchanan,51027010100,4401,Utility Services Threat,8.8,Utility_Threat
Fairfax,51059415402,2801,Utility Services Threat,4.2,Utility_Threat
Arlington,51013101601,1362,Utility Services Threat,3.1,Utility_Threat
Dinwiddie,51053840400,798,Utility Services Threat,11.9,Utility_Threat
Albemarle,51003010502,3371,Utility Services Threat,3.3,Utility_Threat
Culpeper,51047930104,3207,Utility Services Threat,4.9,Utility_Threat
Augusta,51015071202,4170,Utility Services Threat,5.4,Utility_Threat
Botetourt,51023040502,1305,Utility Services Threat,5.3,Utility_Threat
Campbell,51031020403,6119,Utility Services Threat,6.8,Utility_Threat
Fairfax,51059420201,3732,Utility Services Threat,5.0,Utility_Threat
Arlington,51013101100,5948,Utility Services Threat,3.1,Utility_Threat
Fairfax,51059415401,5352,Utility Services Threat,15.0,Utility_Threat
Chesterfield,51041100907,3145,Utility Services Threat,4.6,Utility_Threat
Arlington,51013103300,2492,Utility Services Threat,5.7,Utility_Threat
Albemarle,51003011303,3791,Utility Services Threat,5.0,Utility_Threat
Bedford,51019030604,2595,Utility Services Threat,6.1,Utility_Threat
Arlington,51013103505,3813,Utility Services Threat,6.1,Utility_Threat
Chesterfield,51041100923,2786,Utility Services Threat,7.0,Utility_Threat
Culpeper,51047930502,6267,Utility Services Threat,7.8,Utility_Threat
